ema1_period,ema2_period,ema3_period,total_return,annualized_return,max_drawdown,volatility,sharpe_ratio,sortino_ratio,information_ratio,tail_ratio,deflated_sharpe_ratio,ulcer_index,total_trades,win_rate,profit_factor,expectancy,avg_win_amount,avg_loss_amount,payoff_ratio,trades_per_year
7,191,106,-0.9241370927499378,-0.529624687402948,-0.9642715453787527,0.8189158408875488,-0.5156137444224119,-0.764238917926317,,,,0.676094239140665,12,33.33333333333333,0.35351320735846165,-0.11504495322841936,0.18872733767695035,0.2669310986811042,0.7070264147169233,2.4255672385168787
7,191,109,-0.9131916593751612,-0.5107134856764205,-0.9615303974078806,0.8184457993715427,-0.46832526479666076,-0.695458656751026,,,,0.6629575512299721,11,27.27272727272727,0.3628446217488413,-0.11936353576807016,0.2492404014845445,0.25759001223780065,0.9675856579969102,2.223436635307139
7,191,112,-0.9131741289541322,-0.5106845894325953,-0.9642621165308592,0.8156543213925627,-0.4725672452525735,-0.7011784670974618,,,,0.6774537947954353,11,27.27272727272727,0.39607877136779135,-0.11496848468807706,0.2764722251986638,0.2617587508956049,1.0562100569807769,2.223436635307139
7,191,115,-0.9115384320443314,-0.5080063608029175,-0.9619243491889408,0.8143176817486263,-0.46800646979270444,-0.6948513675122712,,,,0.665122878290799,11,27.27272727272727,0.40619093730555267,-0.11022920357824254,0.2764722251986638,0.25524223936958246,1.0831758328148071,2.223436635307139
7,191,118,-0.9045349879517283,-0.49691990405218633,-0.9586737742205212,0.8585646184674834,-0.37520706687064687,-0.5596018506734713,,,,0.6515085593474276,10,30.0,0.44113345026568435,-0.1081218702037687,0.28448159150481556,0.27638049665030484,1.0293113839532635,2.021306032097399
7,194,100,-0.9108343117731111,-0.506864243060581,-0.9624611867420827,0.8164279749178577,-0.4619509782575872,-0.6868279235261546,,,,0.6693029958587455,13,38.46153846153847,0.4219393123363104,-0.09221020825484712,0.1749963161283029,0.25921428599431584,0.6751028997380966,2.6276978417266186
7,194,103,-0.9116742845304686,-0.5082274598208032,-0.9584020513919894,0.8170412227165018,-0.4644021025935096,-0.6906140992560209,,,,0.65042363876832,13,30.76923076923077,0.41791205862248126,-0.0931826259232878,0.21742756694066073,0.23123160052948716,0.9403021319005829,2.6276978417266186
7,194,106,-0.9241370927499378,-0.529624687402948,-0.9642715453787527,0.8189158408875488,-0.5156137444224119,-0.764238917926317,,,,0.676094239140665,12,33.33333333333333,0.35351320735846165,-0.11504495322841936,0.18872733767695035,0.2669310986811042,0.7070264147169233,2.4255672385168787
7,194,109,-0.9165675361898928,-0.5163568064485098,-0.9630264361355868,0.8181375521096002,-0.48296621593214756,-0.7169302171631723,,,,0.6696613131544051,11,27.27272727272727,0.35793642482408805,-0.12193240741063854,0.24924040148454454,0.2611222107463322,0.9544971328642348,2.223436635307139
7,194,112,-0.9095186645201956,-0.5047471861588841,-0.962757512426207,0.8147388499950368,-0.4592585904256696,-0.6821225028267831,,,,0.6674655291461816,11,27.27272727272727,0.4037238687498891,-0.11136355244040953,0.27647222519866393,0.2568019690550621,1.0765969833330378,2.223436635307139
7,194,115,-0.8950372033080587,-0.4827693769087026,-0.9548218860760261,0.8107138925047923,-0.4124520855046586,-0.615877595290373,,,,0.6354256786730018,11,27.27272727272727,0.4424866929099275,-0.0977547257932497,0.28448159150481556,0.2410933447800242,1.1799645144264732,2.223436635307139
7,194,118,-0.9071500066004485,-0.5009899607455117,-0.959805799962475,0.8584208137695103,-0.3848654963187059,-0.5739107536072375,,,,0.6564474337022136,10,30.0,0.4373857721631263,-0.10977955922987385,0.2844815915048156,0.27874862383045507,1.0205668017139613,2.021306032097399
7,197,100,-0.9109427182505173,-0.5070396671054858,-0.9625068259402119,0.8164272581548773,-0.4623874441476852,-0.6874762567107381,,,,0.6695065513229168,13,38.46153846153847,0.42177145133078886,-0.09227369429038783,0.17499631612830288,0.2593174508020695,0.6748343221292622,2.6276978417266186
7,197,103,-0.9181934519382523,-0.5191325769603257,-0.9614723236151401,0.8180327828163709,-0.49017927658041865,-0.7278263101652505,,,,0.6574909896184918,13,30.76923076923077,0.3628635934649649,-0.1019625004318079,0.18872733767695035,0.23115798403570048,0.816443085296171,2.6276978417266186
7,197,106,-0.9264487189557629,-0.5338625749382488,-0.9653602306795133,0.8185964310836198,-0.5271693111708906,-0.7810899374432353,,,,0.6820205176031529,12,33.33333333333333,0.3491428774043843,-0.11727245960043038,0.18872733767695032,0.2702723582391207,0.6982857548087686,2.4255672385168787
7,197,109,-0.9117776086933376,-0.5083957803529151,-0.9609037529243746,0.8187022967253664,-0.46217115115953794,-0.6865808834774598,,,,0.664747174821772,11,27.27272727272727,0.3970442964356498,-0.11450554639769689,0.2764722251986638,0.2611222107463322,1.058784790495066,2.223436635307139
7,197,112,-0.892640677303601,-0.479343021774014,-0.9558104638901588,0.8111358373576733,-0.4036937993846877,-0.6030290058998256,,,,0.6381343383196243,11,27.27272727272727,0.4396424691889564,-0.09888907465541678,0.28448159150481556,0.24265307446550388,1.1723799178372172,2.223436635307139
7,197,115,-0.8975534316764847,-0.4864269701434245,-0.9559049217369483,0.8105967714208827,-0.42137356341370574,-0.629108337402409,,,,0.6367463850936366,11,27.27272727272727,0.4415253711696177,-0.09813649036573965,0.28448159150481556,0.24161827106719785,1.1774009897856472,2.223436635307139
7,197,118,-0.9072797286829911,-0.5011939627175137,-0.9598619558666823,0.8584267206378892,-0.38533293307200833,-0.5746102933702537,,,,0.6565772152437688,10,30.0,0.43629118716934245,-0.10999313907235178,0.28376965869655596,0.27874862383045507,1.018012770061799,2.021306032097399
10,80,100,-0.41113264817419515,-0.1434800496203582,-0.7106753188503763,0.5137384559319021,-0.040901758281936755,-0.05730838498781518,,,,0.4824818598534468,14,28.57142857142857,0.7796429644412208,-0.017720541662136036,0.21943903262622722,0.11258437137748134,1.9491074111030522,2.8298284449363584
10,80,103,-0.5335056534937197,-0.19989279463147935,-0.7211271981277287,0.5085322856048489,-0.1802350353665104,-0.24995796389993002,,,,0.4908715249630678,14,21.428571428571427,0.6486869681858666,-0.032600033324348555,0.28090905461168425,0.1181025118523575,2.3785188833481774,2.8298284449363584
10,80,106,-0.4583155966519433,-0.1641480968507486,-0.7517130830095842,0.5294024265474353,-0.07408745149458483,-0.10719157313305938,,,,0.5071077388525932,13,30.76923076923077,0.789837243718792,-0.021321455048716596,0.260424628291237,0.14654193653314043,1.777133798367282,2.6276978417266186
10,80,109,-0.493182864105716,-0.1802555928359313,-0.7676948729346214,0.5338756256485435,-0.1056535262766109,-0.15341784820707038,,,,0.5397075970392445,13,30.76923076923077,0.7587793332417342,-0.025474033287446476,0.260424628291237,0.1525401051001947,1.707253499793902,2.6276978417266186
10,80,112,-0.43555007059206924,-0.15402330942756493,-0.7480822894712804,0.5337609008791331,-0.04693312503007512,-0.06851625384201462,,,,0.5103980378091318,13,30.76923076923077,0.8072153303682905,-0.019137349407482535,0.260424628291237,0.1433871172735801,1.8162344933286538,2.6276978417266186
10,80,115,-0.31181582947855785,-0.10353400519770029,-0.6910936994417515,0.5355840629833584,0.06267236749515868,0.09278540840584716,,,,0.44612929572120746,12,33.33333333333333,0.9460860899576966,-0.004946875388870763,0.2604246282912371,0.13763262722892466,1.8921721799153932,2.4255672385168787
10,80,118,-0.15141411519203757,-0.04688389510691071,-0.6948496034421294,0.5274158283263832,0.17066967077643544,0.25727962388085074,,,,0.4490107031670483,12,33.33333333333333,1.1160784722624093,0.009028544659670089,0.260424628291237,0.11666949715611337,2.2321569445248186,2.4255672385168787
10,80,121,-0.11335143237671742,-0.03457399417417972,-0.6948496034421294,0.5419246000689006,0.20478650287823041,0.3058335253411029,,,,0.44881615846971845,11,36.36363636363637,1.1840078825229643,0.01471740337237651,0.260424628291237,0.12568672515268664,2.0720137944151875,2.223436635307139
10,80,124,-0.19763588026654733,-0.06236949425610161,-0.6925418869740927,0.5441620142112137,0.15255312314334601,0.22694128315499987,,,,0.4470809820627916,11,36.36363636363637,1.0956746007823945,0.00826921766333833,0.260424628291237,0.13581958840974664,1.9174305513691905,2.223436635307139
10,80,127,-0.22481441567836796,-0.07177190682430268,-0.6860650564989834,0.5448447967546344,0.13457073550373763,0.1998903955784448,,,,0.4413338530734878,11,36.36363636363637,1.046466952062419,0.003944499467294315,0.24429013346663642,0.13339586281804403,1.8313171661092331,2.223436635307139
10,80,130,-0.2279473692170951,-0.07287066768156325,-0.6873338411772129,0.5448333307468439,0.1323879268659714,0.19664392907392836,,,,0.44238721919888274,11,36.36363636363637,1.0421689585647071,0.0035944129897250657,0.24429013346663633,0.1339459987113671,1.8237956774882376,2.223436635307139
10,80,133,-0.23450611151948106,-0.07518114560391564,-0.6899900030509392,0.5529608696460121,0.13406195269036203,0.19871704870673926,,,,0.44449989111958865,11,36.36363636363637,1.0344613656536814,0.002959316675059508,0.24429013346663644,0.1349440072058416,1.8103073898939424,2.223436635307139
10,80,136,-0.23450611151948106,-0.07518114560391564,-0.6899900030509392,0.5529608696460121,0.13406195269036203,0.19871704870673926,,,,0.44449989111958865,11,36.36363636363637,1.0344613656536814,0.002959316675059508,0.24429013346663644,0.1349440072058416,1.8103073898939424,2.223436635307139
10,80,139,-0.2043301070106728,-0.06466418925491779,-0.6877176709416688,0.5520472452384251,0.15383164044563868,0.22836246106451066,,,,0.43437005099458725,11,36.36363636363637,1.0771186174155865,0.006360173095688027,0.2442901334666364,0.1295998042591396,1.8849575804772762,2.223436635307139
10,80,142,-0.18891761513678765,-0.05940120474488697,-0.6816686185628151,0.5521442392601205,0.16406504969787836,0.2435967086983604,,,,0.4259210486433667,11,36.36363636363637,1.0985347790872368,0.008126419688814935,0.24914731159773537,0.1295998042591396,1.9224358634026644,2.223436635307139
10,80,145,-0.19716517933694938,-0.062208654482191705,-0.6849055998538984,0.5522471602238239,0.1587239710162474,0.23563599227861257,,,,0.4300346676571047,13,38.46153846153847,1.085762517245159,0.0061050902095201205,0.20095682414342705,0.11567724349917173,1.7372200275922545,2.6276978417266186
10,80,148,-0.23750095923132075,-0.07624081398581273,-0.70073647569925,0.5525995207402155,0.13169284211654547,0.1953614928198546,,,,0.4513350553394745,13,30.76923076923077,1.0296052494980905,0.0021739073858654387,0.24571203103019834,0.10606525867828252,2.316611811370704,2.6276978417266186
10,80,151,-0.20327310245584712,-0.06430095585104789,-0.67734124753475,0.5543558936507518,0.15605518683525949,0.23222057537173996,,,,0.41993214296047043,13,38.46153846153847,1.0800222899713494,0.006191407088901748,0.21726233938326417,0.12572792559507479,1.7280356639541592,2.6276978417266186
10,80,154,-0.4137019517790613,-0.1445747246386233,-0.7306570005783588,0.5251616693265798,-0.031641097093614075,-0.044761107638752844,,,,0.49175861557012057,12,25.0,0.7806268790295373,-0.019735387569422783,0.28090905461168436,0.11995020162979182,2.3418806370886123,2.4255672385168787
10,80,157,-0.41132149819062236,-0.14356039568146128,-0.7295634296353211,0.5251735771123346,-0.029372227345992635,-0.04155239108416174,,,,0.4903484479189735,12,25.0,0.7834951647327869,-0.019406044648186644,0.2809090546116844,0.11951107773481034,2.350485494198361,2.4255672385168787
10,80,160,-0.41073478191842683,-0.14331083744272377,-0.7292938945054634,0.5283829133774317,-0.025497939591668704,-0.03612749416974017,,,,0.4875594797727133,11,27.27272727272727,0.785540772923564,-0.020915599270985283,0.28090905461168436,0.13409984447698642,2.0947753944628373,2.223436635307139
10,80,163,-0.42164212148990105,-0.14797930465986986,-0.7343046830707771,0.528477349865569,-0.035737155785730584,-0.05062603814283188,,,,0.4941044045661307,11,27.27272727272727,0.773206146422659,-0.02247140827892956,0.28090905461168436,0.13623908186290978,2.0618830571270905,2.223436635307139
10,80,166,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,169,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,172,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,175,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,178,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,181,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,184,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,187,-0.3623432517898379,-0.123306172048389,-0.7070630173756707,0.5258829709690545,0.01566328677405767,0.02227186360888689,,,,0.4589491214136564,10,30.0,0.8453721743067978,-0.015414402432072738,0.28090905461168436,0.14241016973654005,1.9725350733825284,2.021306032097399
10,80,190,-0.3499915472240234,-0.118373156565025,-0.7013886932570388,0.5259870545292866,0.026430868174900916,0.03758988831418975,,,,0.4509000769162517,10,30.0,0.8648618664106887,-0.01347153117963314,0.28738529211981634,0.14241016973654005,2.01801102162494,2.021306032097399
10,80,193,-0.3499915472240234,-0.118373156565025,-0.7013886932570388,0.5259870545292866,0.026430868174900916,0.03758988831418975,,,,0.4509000769162517,10,30.0,0.8648618664106887,-0.01347153117963314,0.28738529211981634,0.14241016973654005,2.01801102162494,2.021306032097399
10,80,196,-0.3499915472240234,-0.118373156565025,-0.7013886932570388,0.5259870545292866,0.026430868174900916,0.03758988831418975,,,,0.4509000769162517,10,30.0,0.8648618664106887,-0.01347153117963314,0.28738529211981634,0.14241016973654005,2.01801102162494,2.021306032097399
10,80,199,-0.3499915472240234,-0.118373156565025,-0.7013886932570388,0.5259870545292866,0.026430868174900916,0.03758988831418975,,,,0.4509000769162517,10,30.0,0.8648618664106887,-0.01347153117963314,0.28738529211981634,0.14241016973654005,2.01801102162494,2.021306032097399
10,83,100,-0.44435562385424077,-0.15790462988882803,-0.7169096696338411,0.5138360209360165,-0.07383927983622206,-0.10336923072367128,,,,0.4945206369140142,14,28.57142857142857,0.7184516643916588,-0.0231349310859682,0.20662403838883556,0.11503851887588971,1.796129160979147,2.8298284449363584
10,83,103,-0.5598245354640035,-0.21336733261755192,-0.7368607657736551,0.5086244025228478,-0.21348525461534043,-0.29581454928591683,,,,0.5026610225148975,14,21.428571428571427,0.5976017540694533,-0.03806703873865537,0.26382239562849547,0.12040052083878741,2.1912064315879958,2.8298284449363584
10,83,106,-0.48887658411863505,-0.17822460827839925,-0.765721042831555,0.5294955090634343,-0.10604537948287837,-0.15329478630707352,,,,0.5184031058081233,13,30.76923076923077,0.7382004834061141,-0.027019586124097307,0.2476096340538455,0.14907701731429412,1.6609510876637565,2.6276978417266186
10,83,109,-0.5217766948348938,-0.19406083928176865,-0.7808011651461245,0.5339664346402714,-0.13733881622628308,-0.19925383651808498,,,,0.5499481955023812,13,30.76923076923077,0.7107561690158072,-0.031004707928069544,0.24760963405384556,0.15483330436447623,1.5992013802855662,2.6276978417266186
10,83,112,-0.46739545346000944,-0.16827033154655668,-0.7558749337840496,0.533854455569003,-0.07863480814737334,-0.11469583968051283,,,,0.5214939351650497,13,30.76923076923077,0.7555153611083321,-0.02465428748639798,0.24760963405384548,0.1456604748376173,1.6999095624937473,2.6276978417266186
10,83,115,-0.3506421048523531,-0.11863131343231648,-0.7023597710898111,0.5356823784505957,0.031059161723413248,0.04594156750911343,,,,0.4590993034319676,12,33.33333333333333,0.8831841341063126,-0.01091683779505686,0.2476096340538455,0.14018007371950802,1.7663682682126252,2.4255672385168787
10,83,118,-0.19929000460243246,-0.06293524306921705,-0.701424965786938,0.5275206329950264,0.1385451214915251,0.20865417537223652,,,,0.4619200259209412,12,33.33333333333333,1.0383328847531872,0.0030470612091551877,0.24760963405384556,0.11923422521318999,2.0766657695063744,2.4255672385168787
10,83,121,-0.16337475886537753,-0.05083265214020771,-0.701424965786938,0.5420283947076169,0.1735155740823581,0.2589053521946366,,,,0.4617324794588212,11,36.36363636363637,1.1006222439149351,0.008231719377157404,0.24760963405384556,0.12855566043809297,1.9260889268511363,2.223436635307139
10,83,124,-0.22989548793337583,-0.07355548569024006,-0.6991669758542018,0.5441582678582796,0.13049763643679954,0.19399317549007922,,,,0.4600237908618577,11,36.36363636363637,1.0331480693069188,0.0028888867317339913,0.2476096340538455,0.1369515403094726,1.8080091212871081,2.223436635307139
10,83,127,-0.2559812914199011,-0.08284572687984049,-0.6928297077316251,0.544840469596957,0.11254288456063001,0.16705210970726775,,,,0.4544243657475327,11,36.36363636363637,0.9832279548173254,-0.0014358314643100384,0.23147513922924481,0.13452781471776995,1.7206489209303195,2.223436635307139
10,83,130,-0.2589882823818976,-0.08393137945034801,-0.6940711527141142,0.5448289315697584,0.11035960959520406,0.16380791436328437,,,,0.45545235866669787,11,36.36363636363637,0.9792147253371467,-0.0017866911746211274,0.23147513922924487,0.13507916569111597,1.713625769340007,2.223436635307139
10,83,133,-0.26528332588686887,-0.0862142932244675,-0.6966700797719492,0.5529566542583171,0.11235739095787252,0.1664309449283484,,,,0.45751458649668053,11,36.36363636363637,0.9720330314222793,-0.002421787489286741,0.23147513922924484,0.13607717418559048,1.7010578049889888,2.223436635307139
10,83,136,-0.25105152590404833,-0.08107256769124238,-0.6907944396706795,0.5530541289927079,0.12258114015859499,0.18160702323337188,,,,0.44944908598160904,11,36.36363636363637,0.9924297686211462,-0.0006555408961598634,0.23633231736034382,0.13607717418559057,1.7367520950870057,2.223436635307139
10,83,139,-0.2215277467187625,-0.07062260806125842,-0.688528003975005,0.5521409984981953,0.1423283641452309,0.2111779410967714,,,,0.439391988626661,11,36.36363636363637,1.0330923524105324,0.0027528269643650335,0.23633231736034382,0.13072116754762286,1.8079116167184317,2.223436635307139
10,83,142,-0.24333008890680663,-0.07831181129359144,-0.6972512680485887,0.552351893930318,0.12744465998141075,0.18901016596651843,,,,0.4515459616983255,11,27.27272727272727,1.0017859186443074,0.00014965139496556846,0.3077977576150111,0.1152183884375515,2.6714291163848194,2.223436635307139
10,83,145,-0.16800066143545642,-0.05237058699880026,-0.6671114563404316,0.5556866959276009,0.17974438134533674,0.26809963859900693,,,,0.41140726660629423,13,38.46153846153847,1.109062224854253,0.007829556073384454,0.20701034399335091,0.1166584363765946,1.7744995597668047,2.6276978417266186
10,83,148,-0.261378238116742,-0.08479648125997741,-0.7044724542055534,0.5522872504681293,0.11460873212202628,0.16994685020958744,,,,0.4603252028265335,13,38.46153846153847,0.9773551887100622,-0.0016648080933615796,0.18681908624863466,0.11946724205710922,1.5637683019360995,2.6276978417266186
10,83,151,-0.3052365049728552,-0.10103581581696508,-0.7131648662005245,0.5507997243270075,0.0809980085691921,0.1197749419139618,,,,0.4738327207977703,13,38.46153846153847,0.9213522916585889,-0.0061334982791109586,0.18681908624863464,0.12672886360895197,1.4741636666537423,2.6276978417266186
10,83,154,-0.43727447271596254,-0.1547800024576793,-0.7364607872888211,0.5251515440166831,-0.054496532774059095,-0.07703943053347265,,,,0.5034220690072116,12,25.0,0.7277462233268897,-0.024674344324471437,0.2638223956284957,0.1208399243087938,2.183238669980669,2.4255672385168787
10,83,157,-0.4349897269202118,-0.15377777450934382,-0.735390780546523,0.5251635266766089,-0.05222709360162336,-0.07383290554523016,,,,0.502054058234198,12,25.0,0.7304004478423998,-0.024345001403235287,0.2638223956284956,0.12040080041381225,2.191201343527199,2.4255672385168787
10,83,160,-0.43442659998393923,-0.1535311935162319,-0.7351270533433911,0.5283730456190675,-0.04821389504751526,-0.06826574184115039,,,,0.49934452847383887,11,27.27272727272727,0.7322661367999058,-0.026307197354006585,0.26382239562849563,0.13510579472244494,1.9527096981330823,2.223436635307139
10,83,163,-0.44489540237932235,-0.15814396562322253,-0.7400298697388439,0.5284671467493983,-0.05844928021016493,-0.08274293189442632,,,,0.5056924495797683,11,27.27272727272727,0.7208523094851869,-0.027863006361950812,0.2638223956284957,0.13724503210836825,1.9222728252938317,2.223436635307139
10,83,166,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,169,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,172,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,175,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,178,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,181,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,184,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,187,-0.38798068499186017,-0.13376518504951695,-0.7133752058134948,0.5258744148979039,-0.007159867584916301,-0.010173552380014855,,,,0.47157957649835824,10,30.0,0.7875931813270306,-0.021345160323396135,0.26382239562849563,0.1435598271599212,1.8377174230964048,2.021306032097399
10,83,190,-0.3761255893016298,-0.128891020753911,-0.7078231516888157,0.5259788546117973,0.0036124028988275265,0.005133931387610773,,,,0.46376162369618473,10,30.0,0.8069267958592922,-0.01940228907095653,0.27029863313662766,0.1435598271599212,1.8828291903383485,2.021306032097399
10,83,193,-0.3761255893016298,-0.128891020753911,-0.7078231516888157,0.5259788546117973,0.0036124028988275265,0.005133931387610773,,,,0.46376162369618473,10,30.0,0.8069267958592922,-0.01940228907095653,0.27029863313662766,0.1435598271599212,1.8828291903383485,2.021306032097399
10,83,196,-0.3761255893016298,-0.128891020753911,-0.7078231516888157,0.5259788546117973,0.0036124028988275265,0.005133931387610773,,,,0.46376162369618473,10,30.0,0.8069267958592922,-0.01940228907095653,0.27029863313662766,0.1435598271599212,1.8828291903383485,2.021306032097399
10,83,199,-0.3761255893016298,-0.128891020753911,-0.7078231516888157,0.5259788546117973,0.0036124028988275265,0.005133931387610773,,,,0.46376162369618473,10,30.0,0.8069267958592922,-0.01940228907095653,0.27029863313662766,0.1435598271599212,1.8828291903383485,2.021306032097399
10,86,100,-0.5104206494580423,-0.18850995597846776,-0.7379657075572772,0.5154445194193846,-0.14377648711226443,-0.20075070941568895,,,,0.5236807504527752,15,26.666666666666668,0.6128608093711282,-0.031568012406554366,0.1874015674016202,0.11119331415498147,1.6853672257706025,3.0319590481460987
10,86,103,-0.6121605341408036,-0.2419569082790647,-0.7681475041855774,0.5102356004771688,-0.2836950822411417,-0.39208958837088187,,,,0.5311655835159573,15,20.0,0.5114546321140054,-0.045504646215729076,0.23819243431220838,0.11642891634771345,2.0458185284560217,3.0319590481460987
10,86,106,-0.549648154940846,-0.20809141995884028,-0.7935763509534992,0.5310531788175429,-0.17383960107767912,-0.2505866140523096,,,,0.545652110604343,14,28.57142857142857,0.64587557935313,-0.035777555036287594,0.22838716306663004,0.14144344227745465,1.6146889483828248,2.8298284449363584
10,86,109,-0.5658075855799248,-0.216509625130327,-0.8009832011210483,0.5352951173751648,-0.18839657416015598,-0.27268184421452424,,,,0.5679693390639532,14,28.57142857142857,0.6331015227559645,-0.037816052893951055,0.2283871630666301,0.1442973392781835,1.5827538068899116,2.8298284449363584
10,86,112,-0.5164333241487095,-0.19143749120456832,-0.7783519732812496,0.5351878360795542,-0.1298478520016947,-0.1889374449792318,,,,0.5409643667725869,14,28.57142857142857,0.6709092400421776,-0.03200778055995572,0.22838716306663004,0.13616575801059003,1.6772731001054442,2.8298284449363584
10,86,115,-0.45640088585640226,-0.16328507428961614,-0.750835454565024,0.5386712618959018,-0.06252519955721338,-0.09192083189112915,,,,0.5142520621601708,13,30.76923076923077,0.7307542682884862,-0.025892011752318027,0.2283871630666301,0.13890497833851717,1.644197103649094,2.6276978417266186
10,86,118,-0.3296990035285955,-0.11041079581064928,-0.7374239970645866,0.5305701764008804,0.042910509164998306,0.06419238434612819,,,,0.5167412206557366,13,30.76923076923077,0.8438640337454791,-0.013002258825353144,0.22838716306663004,0.12028644633290123,1.898694075927328,2.6276978417266186
10,86,121,-0.2996331555381378,-0.09892137189033212,-0.7374239970645866,0.5450020729805325,0.08024188617670792,0.11899719604735369,,,,0.5165823133785469,12,33.33333333333333,0.8881529503672128,-0.009587098840893454,0.22838716306663004,0.12857422979465521,1.7763059007344255,2.4255672385168787
10,86,124,-0.3553198726224476,-0.12049297328201036,-0.7354382517635139,0.5471145602353839,0.03782204959723342,0.0558874786248096,,,,0.5150816882220547,12,33.33333333333333,0.8401490340438621,-0.014484695432531563,0.2283871630666301,0.13592062468211238,1.6802980680877242,2.4255672385168787
10,86,127,-0.3771571672375768,-0.1293125326619322,-0.7298650646497885,0.5477906388944344,0.020079832553458382,0.029627758680640957,,,,0.5102003725563301,12,33.33333333333333,0.7931722075211248,-0.018449020445571947,0.21225266824202949,0.13379986478937267,1.5863444150422497,2.4255672385168787
10,86,130,-0.3796744194884441,-0.13034318161023717,-0.7309568292784868,0.5477788630781951,0.017906376231156613,0.026420259617902238,,,,0.5111002700449598,12,33.33333333333333,0.7903226008050794,-0.018770641846690413,0.2122526682420295,0.13428229689105037,1.5806452016101589,2.4255672385168787
10,86,133,-0.3170097220851685,-0.1055181043986767,-0.7037783452511505,0.5543212005357148,0.07500704284107372,0.11074820495489578,,,,0.48487852331316456,12,33.33333333333333,0.8612135792468364,-0.011662572914354649,0.2171098463731284,0.12604878255809618,1.7224271584936728,2.4255672385168787
10,86,136,-0.3170097220851685,-0.1055181043986767,-0.7037783452511505,0.5543212005357148,0.07500704284107372,0.11074820495489578,,,,0.48487852331316456,12,33.33333333333333,0.8612135792468364,-0.011662572914354649,0.2171098463731284,0.12604878255809618,1.7224271584936728,2.4255672385168787
